Customer ID,Customer Name,Sales,Profit,Orders
MC-18100,Mick Crebagga,2218.98,-64.1668,10
MC-18130,Mike Caudle,1581.9979999999998,121.7565,5
MD-17350,Maribeth Dona,3766.382,-241.94999999999996,7
MD-17860,Michael Dominguez,1204.91,-4.040300000000002,5
ME-17320,Maria Etezadi,10663.728000000001,1859.4695,10
ME-17725,Max Engle,1908.4532,77.81280000000001,8
ME-18010,Michelle Ellison,1256.944,107.3604,4
MF-17665,Maureen Fritzler,937.039,-341.52650000000006,5
MF-18250,Monica Federle,1758.3,456.86080000000004,5
MG-17650,Matthew Grinstein,3785.276,341.898,7
MG-17680,Maureen Gastineau,2350.188,25.888599999999972,4
MG-17695,Maureen Gnade,1342.282,-398.79319999999996,3
MG-17875,Michael Grace,1242.8329999999999,-470.7684,5
MG-17890,Michael Granlund,776.384,171.7372,9
MG-18145,Mike Gockenbach,3061.543,-93.603,4
MG-18205,Mitch Gastineau,16.739,-1.2453,1
MH-17290,Marc Harrigan,2394.025,28.761200000000038,6
MH-17440,Mark Haberlin,400.016,61.428599999999996,4
MH-17455,Mark Hamilton,2456.1820000000002,484.77330000000006,8
MH-17620,Matt Hagelstein,1252.8,122.3612,4
MH-17785,Maya Herman,2203.7780000000002,238.5614,7
MH-18025,Michelle Huthwaite,2984.948,476.9032,5
MH-18115,Mick Hernandez,5503.093,170.9746,9
MJ-17740,Max Jones,6320.746,1054.5529000000001,7
MK-17905,Michael Kennedy,2302.368,-405.3559,8
MK-18160,Mike Kennedy,1031.602,227.83380000000002,4
ML-17395,Marina Lichtenstein,2722.843,684.9162,9
ML-17410,Maris LaWare,2921.5,-76.17550000000003,6
ML-17755,Max Ludwig,2071.9139999999998,409.51120000000003,7
ML-18040,Michelle Lonsdale,742.082,138.71620000000001,3
ML-18265,Muhammed Lee,162.232,42.6648,2
MM-17260,Magdelene Morse,1314.023,178.402,4
MM-17920,Michael Moore,3794.0800000000004,82.12499999999997,11
MM-18055,Michelle Moray,2749.881,-520.3443,8
MM-18280,Muhammed MacIntyre,775.414,58.8916,9
MN-17935,Michael Nguyen,2477.946,290.8227,6
MO-17500,Mary O'Rourke,922.487,59.357699999999994,4
MO-17800,Meg O'Connel,1687.0269999999998,169.34369999999998,8
MO-17950,Michael Oakman,154.288,-82.0074,2
MP-17470,Mark Packer,3206.132,600.2873,7
MP-17965,Michael Paige,3983.6420000000003,638.1563,9
MP-18175,Mike Pelletier,5087.92,226.4529,9
MR-17545,Mathew Reese,639.178,162.9363,4
MS-17365,Maribeth Schnelling,7443.6900000000005,844.9354999999998,10
MS-17530,MaryBeth Skach,475.65599999999995,84.0268,4
MS-17710,Maurice Satty,1613.402,247.4348,6
MS-17770,Maxwell Schwartz,3144.678,280.85839999999996,9
MS-17830,Melanie Seite,370.348,19.431199999999997,4
MS-17980,Michael Stewart,855.116,55.226,6
MT-17815,Meg Tillman,2890.139,509.0068,6
MT-18070,Michelle Tran,1319.4498,-23.676300000000005,4
MV-17485,Mark Van Huff,1560.05,189.0258,9
MV-18190,Mike Vittorini,1734.574,273.8582,7
MW-18220,Mitch Webber,5341.900000000001,1238.422,7
MW-18235,Mitch Willingham,5253.876,1665.516,2
MY-17380,Maribeth Yedwab,2254.285,319.1211,7
MY-18295,Muhammed Yedwab,4152.696,-371.7111,11
MZ-17335,Maria Zettner,593.606,85.01910000000001,4
MZ-17515,Mary Zewe,2564.906,787.7503,6
NB-18580,Nicole Brennan,273.87199999999996,24.788800000000002,2
NB-18655,Nona Balk,1972.599,117.6429,9
NC-18340,Nat Carroll,2461.404,580.3075,5
NC-18415,Nathan Cano,2218.9900000000002,-2204.8072,6
NC-18535,Nick Crebassa,8241.739,1314.758,7
NC-18625,Noah Childs,1821.742,-359.02099999999996,5
ND-18370,Natalie DeCherney,4326.139,353.64549999999997,9
ND-18460,Neil Ducich,2893.455,443.33680000000004,6
NF-18385,Natalie Fritzler,8322.826,-1695.9714,7
NF-18475,Neil FranzÃ¶sisch,377.16200000000003,85.92779999999999,4
NF-18595,Nicole Fjeld,2031.472,388.2131,7
NG-18355,Nat Gilpin,1869.58,313.63349999999997,5
NG-18430,Nathan Gelder,1395.9379999999999,217.0893,5
NH-18610,Nicole Hansen,2673.29,760.1666,7
NK-18490,Neil Knudson,572.048,121.2177,7
NL-18310,Nancy Lomonaco,1418.0900000000001,343.6381,4
NM-18445,Nathan Mautz,6459.344,2751.6848999999997,7
NM-18520,Neoma Murray,2161.979,788.9525000000001,10
NP-18325,Naresj Patel,5529.62,1208.8890000000001,6
NP-18670,Nora Paige,3908.402,514.6002,5
NP-18685,Nora Pelletier,1228.698,514.5017,6
NP-18700,Nora Preis,7903.1825,631.2282,7
NR-18550,Nick Radford,2367.277,-25.148799999999966,5
NS-18505,Neola Schneider,2575.863,-12.303999999999997,4
NS-18640,Noel Staavos,2964.823,-234.7714,13
NW-18400,Natalie Webber,7234.014,1023.123,7
NZ-18565,Nick Zandusky,2488.31,402.4236,9
ON-18715,Odella Nelson,1567.52,-5.88900000000001,9
OT-18730,Olvera Toch,3818.624,-925.1203,5
PA-19060,Pete Armstrong,729.408,225.8588,6
PB-18805,Patrick Bzostek,740.356,229.2257,3
PB-19105,Peter BÃ¼hler,688.324,218.15970000000002,4
PB-19150,Philip Brown,1456.95,280.6606,8
PB-19210,Phillip Breyer,132.738,21.897000000000002,2
PC-18745,Pamela Coakley,1832.064,272.685,4
PC-19000,Pauline Chand,1061.488,-184.3364,2
PF-19120,Peter Fuller,9062.864,-614.2943000000001,4
PF-19165,Philip Fox,2770.0,196.87389999999996,6
PF-19225,Phillip Flathmann,2206.1279999999997,591.3118000000001,5
PG-18820,Patrick Gardner,3086.907,137.46130000000002,13
PG-18895,Paul Gonzalez,1987.164,334.5163,9
PH-18790,Patricia Hirasaki,729.648,47.8878,1
PJ-18835,Patrick Jones,1220.09,442.1355,8
PJ-19015,Pauline Johnson,1824.2340000000002,682.9979000000001,7
PK-18910,Paul Knutson,1441.152,-798.705,2
PK-19075,Pete Kriz,8646.934,2038.2676000000001,12
PL-18925,Paul Lucas,239.481,-0.7527000000000026,5
PM-18940,Paul MacIntyre,1405.402,157.8768,3
PM-19135,Peter McVee,4115.662,526.7537,4
PN-18775,Parhena Norris,1467.152,192.0396,8
PO-18850,Patrick O'Brill,7473.8282,38.47569999999996,11
PO-18865,Patrick O'Donnell,2493.214,437.8533,7
PO-19180,Philisse Overcash,4893.043,1155.4331,9
PO-19195,Phillina Ober,1056.858,-49.70089999999999,5
PP-18955,Paul Prost,7252.608,1495.0854,10
PR-18880,Patrick Ryan,1840.178,247.6226,5
PS-18760,Pamela Stobb,2181.479,-134.441,6
PS-18970,Paul Stevenson,1278.639,198.5099,8
PS-19045,Penelope Sewall,6843.634,1742.7296999999999,7
PT-19090,Pete Takahito,160.572,-20.0508,4
PV-18985,Paul Van Hugh,2876.046,434.52840000000003,5
PW-19030,Pauline Webber,3454.916,803.8169,10
PW-19240,Pierre Wener,3922.4150000000004,1290.354,7
QJ-19255,Quincy Jones,6108.338,1203.6768,9
RA-19285,Ralph Arnett,2617.906,546.0882,9
RA-19885,Ruben Ausman,3832.314,1292.8656,7
RA-19915,Russell Applegate,4793.543,304.8673,9
RA-19945,Ryan Akin,1686.9225,-445.695,5
RB-19330,Randy Bradley,1008.1959999999999,-164.40619999999998,2
RB-19360,Raymond Buch,15117.339,6976.0959,6
RB-19435,Richard Bierner,2663.0860000000002,477.23990000000003,8
RB-19465,Rick Bensley,4715.466,640.5466,12
RB-19570,Rob Beeghly,528.546,76.8879,5
RB-19645,Robert Barroso,221.084,72.679,5
RB-19705,Roger Barcio,2067.45,243.07549999999998,4
RB-19795,Ross Baird,5633.316000000001,-461.73319999999995,8
RC-19825,Roy Collins,966.409,63.991400000000006,6
RC-19960,Ryan Crowe,885.752,10.563300000000002,6
RD-19480,Rick Duston,4272.93,480.594,8
RD-19585,Rob Dowd,2912.8940000000002,734.5158,10
RD-19660,Robert Dilbeck,2786.632,835.772,5
RD-19720,Roger Demir,1419.737,207.3304,10
RD-19810,Ross DeVincentis,1137.616,318.4625,8
RD-19900,Ruben Dartt,3133.924,455.5292,9
RD-19930,Russell D'Ascenzo,970.9420000000001,35.05740000000001,4
RE-19405,Ricardo Emerson,48.36,6.045,1
RE-19450,Richard Eichhorn,876.696,209.2294,5
RF-19345,Randy Ferguson,3309.15,633.7072000000001,8
RF-19735,Roland Fjeld,2341.2960000000003,711.6168,7
RF-19840,Roy FranzÃ¶sisch,945.222,280.0261,8
RH-19495,Rick Hansen,3621.3759999999997,563.7877,5
RH-19510,Rick Huthwaite,6979.18,1289.4535,6
RH-19555,Ritsa Hightower,740.382,0.30570000000000164,2
RH-19600,Rob Haberlin,2085.7400000000002,172.6261,3
RK-19300,Ralph Kennedy,1460.192,269.688,3
RL-19615,Rob Lucas,6234.91,488.14840000000004,8
RM-19375,Raymond Messe,1453.474,392.1499,6
RM-19675,Robert Marley,5979.0960000000005,1902.5438000000001,5
RM-19750,Roland Murray,98.35,28.6879,1
RO-19780,Rose O'Brian,3815.478,-1262.5716000000002,7
RP-19270,Rachel Payne,954.6452,59.538399999999996,4
RP-19390,Resi PÃ¶lking,5153.084,465.25030000000015,12
RP-19855,Roy Phan,2170.716,594.5868,8
RR-19315,Ralph Ritter,615.932,-73.835,2
RR-19525,Rick Reed,3302.2619999999997,721.6826,6
RS-19420,Ricardo Sperren,3221.29,633.4513999999999,5
RS-19765,Roland Schwarz,4159.7699999999995,1206.3851,8
RS-19870,Roy Skaria,22.328,9.5838,2
RW-19540,Rick Wilson,7397.401,1586.6273,7
RW-19630,Rob Williams,3279.746,698.8325,9
RW-19690,Robert Waldorf,3495.646,707.5503,5
SA-20830,Sue Ann Reed,4767.3415,610.1496000000001,10
SB-20170,Sarah Bern,1348.02,157.6658,3
SB-20185,Sarah Brown,6410.996,885.4623999999999,6
SB-20290,Sean Braxton,8057.891,-2082.7451,7
SC-20020,Sam Craven,3362.9636,-317.0508,5
SC-20050,Sample Company A,4624.572,1011.7443,9
SC-20095,Sanjit Chand,14142.333999999999,5757.411899999999,9
SC-20230,Scot Coram,4371.9580000000005,440.14099999999996,4
SC-20260,Scott Cohen,3729.7929999999997,671.0033999999999,8
SC-20305,Sean Christensen,3979.065,229.1617,7
SC-20380,Shahid Collister,5992.536,236.66149999999996,9
SC-20440,Shaun Chance,1874.998,379.5611,7
SC-20575,Sonia Cooley,902.7280000000001,100.2253,5
SC-20680,Steve Carroll,1254.64,370.1578,6
SC-20695,Steve Chapman,2576.408,611.8291,10
SC-20725,Steven Cartwright,5226.21,1276.6513,11
SC-20770,Stewart Carmichael,4492.657,-671.1874,7
SC-20800,Stuart Calhoun,279.25600000000003,51.8252,4
SC-20845,Sung Chung,280.632,31.1757,2
SD-20485,Shirley Daniels,6121.114,1985.1671999999999,9
SE-20110,Sanjit Engle,12209.438000000002,2650.6769,11
SF-20065,Sandra Flanagan,763.5459999999999,228.1623,7
SF-20200,Sarah Foster,3422.7859999999996,286.9046,9
SF-20965,Sylvia Foulston,3336.535,539.9352,9
SG-20080,Sandra Glassco,3406.5809999999997,570.438,3
SG-20470,Sheri Gordon,1884.798,-119.0105,8
SG-20605,Speros Goranitis,3124.832,463.269,6
SG-20890,Susan Gilcrest,47.946,-3.7073,3
SH-19975,Sally Hughsby,3406.8395,558.4739999999999,13
SH-20395,Shahid Hopkins,2180.718,-144.5229,10
SH-20635,Stefanie Holloman,2096.392,260.6258,2
SJ-20125,Sanjit Jacobs,3949.656,144.1189,12
SJ-20215,Sarah Jordon,1341.036,-23.5137,6
SJ-20500,Shirley Jackson,1318.776,68.09629999999999,5
SK-19990,Sally Knutson,883.409,168.7933,3
SL-20155,Sara Luxemburg,3053.012,527.9715,7
SM-20005,Sally Matthias,244.49399999999997,-26.5927,4
SM-20320,Sean Miller,25043.05,-1980.7393,5
SM-20905,Susan MacKendrick,1043.041,-237.2885,1
SM-20950,Suzanne McNair,5563.392,581.5741999999999,12
SN-20560,Skye Norling,1860.418,-716.8565000000001,6
SN-20710,Steve Nguyen,3127.9592,481.74989999999997,7
SO-20335,Sean O'Donnell,2602.5755,-81.0858,6
SP-20545,Sibella Parks,1306.086,-118.77570000000001,6
SP-20620,Stefania Perrino,5440.319,-270.42819999999995,9
SP-20650,Stephanie Phelps,1872.4360000000001,268.4782,9
SP-20860,Sung Pak,4282.94,566.7226,10
SP-20920,Susan Pistek,3990.689,14.692400000000003,6
SR-20425,Sharelle Roach,3233.481,-3333.9144,5
SR-20740,Steven Roelle,4345.8859999999995,1990.4243999999999,8
SS-20140,Saphhira Shifley,1324.028,332.3487,8
SS-20410,Shahid Shariari,3056.8070000000002,-1010.9738,6
SS-20515,Shirley Schmidt,613.4,199.93449999999999,3
SS-20590,Sonia Sunley,418.49,135.5401,6
SS-20875,Sung Shariari,964.636,-75.586,5
ST-20530,Shui Tom,433.34000000000003,84.4419,7
SU-20665,Stephanie Ulpright,2595.364,763.4719,7
SV-20365,Seth Vernon,11470.949999999999,1199.4242,10
SV-20785,Stewart Visinsky,4105.305,485.0272,9
SV-20815,Stuart Van,1271.0900000000001,199.6502,4
SV-20935,Susan Vittorini,1903.491,106.8912,8
SW-20245,Scot Wooten,1085.078,-19.60620000000001,7
SW-20275,Scott Williamson,1966.65,332.8725,6
SW-20350,Sean Wendt,1019.044,95.8383,3
SW-20455,Shaun Weien,2921.544,793.6548,7
SW-20755,Steven Ward,758.6959999999999,68.2416,2
SZ-20035,Sam Zeldin,3625.329,366.43030000000005,11
TA-21385,Tom Ashbrook,14595.62,4703.7883,4
TB-21055,Ted Butterfield,1467.881,390.2113,5
TB-21175,Thomas Boland,3589.296,829.1635,4
TB-21190,Thomas Brumley,816.1740000000001,179.0038,4
TB-21250,Tim Brockman,1602.376,260.6155,7
TB-21280,Toby Braunhardt,2198.45,490.9567,6
TB-21355,Todd Boyes,834.328,268.967,5
TB-21400,Tom Boeckenhauer,9133.99,2798.3689,7
TB-21520,Tracy Blumstein,4737.486,-1603.0451,9
TB-21595,Troy Blackwell,1387.559,-136.4091,5
TB-21625,Trudy Brown,2797.668,379.882,9
TC-20980,Tamara Chand,19052.218,8981.323900000001,5
TC-21145,Theresa Coyne,1038.26,265.5332,1
TC-21295,Toby Carlisle,4266.812,606.3727,8
TC-21475,Tony Chapman,1244.976,119.104,9
TC-21535,Tracy Collins,742.5580000000001,217.933,7
TD-20995,Tamara Dahlen,1434.5480000000002,88.1897,9
TG-21310,Toby Gnade,3058.372,682.1704,5
TG-21640,Trudy Glocke,2074.661,365.7205,4
TH-21100,Thea Hendricks,2422.824,-135.2125,5
TH-21115,Thea Hudgings,2942.772,-252.5539,4
TH-21235,Tiffany House,1022.201,92.729,8
TH-21550,Tracy Hopkins,4234.0960000000005,-571.9678,7
TM-21010,Tamara Manning,2955.2259999999997,573.3013,8
TM-21490,Tony Molinari,1094.6779999999999,292.52099999999996,3
TN-21040,Tanja Norvell,3130.221,-692.0452,7
TP-21130,Theone Pippenger,4454.0560000000005,1129.1261,9
TP-21415,Tom Prescott,5329.0048,-1087.3898,5
TP-21565,Tracy Poddar,1936.6399999999999,139.22869999999995,4
TR-21325,Toby Ritter,675.9419999999999,220.36440000000002,5
TS-21085,Thais Sissman,4.833,-3.3156,2
TS-21160,Theresa Swint,2163.6240000000003,260.87440000000004,6
TS-21205,Thomas Seio,5371.09,862.8877,7
TS-21340,Toby Swindell,974.7819999999999,-184.97889999999998,5
TS-21370,Todd Sumrall,11891.751,2371.7144000000003,6
TS-21430,Tom Stivers,2054.14,48.70169999999999,5
TS-21505,Tony Sayre,2243.274,11.377899999999983,6
TS-21610,Troy Staebel,2820.424,-294.6981,7
TS-21655,Trudy Schmidt,3368.094,220.91629999999998,5
TT-21070,Ted Trevino,4915.602,751.9567,7
TT-21220,Thomas Thornton,1427.0439999999999,278.7371,8
TT-21265,Tim Taslimi,439.5,93.9162,3
TT-21460,Tonja Turnell,5364.808,1124.4999,7
TW-21025,Tamara Willingham,5278.826,737.3905,7
TZ-21580,Tracy Zic,1707.286,224.8887,4
VB-21745,Victoria Brennan,2005.596,371.2398,6
VD-21670,Valerie Dominguez,6442.254,1617.7874000000002,6
VF-21715,Vicky Freymann,847.944,-96.27799999999999,5
VG-21790,Vivek Gonzalez,846.01,143.6268,6
VG-21805,Vivek Grady,427.372,-52.333,5
VM-21685,Valerie Mitchum,2454.866,513.5269,7
VM-21835,Vivian Mathis,380.69,116.6373,5
VP-21730,Victor Preis,993.9019999999999,205.3888,3
VP-21760,Victoria Pisteka,3360.526,-1018.7768,7
VS-21820,Vivek Sundaresam,1055.981,-262.8093,4
VT-21700,Valerie Takahito,1736.596,-224.08889999999997,2
VW-21775,Victoria Wilson,6134.0380000000005,-874.6645,10
WB-21850,William Brown,6160.102,714.3311,11
XP-21865,Xylona Preis,2374.658,621.23,11
YC-21895,Yoseph Carroll,5454.35,1305.629,5
YS-21880,Yana Sorensen,6720.4439999999995,1778.2923,8
ZC-21910,Zuschuss Carroll,8025.707,-1032.1490000000001,13
ZD-21925,Zuschuss Donatelli,1493.944,249.1307,5
